11125 1 2632 0
11046 1 2820 0
10889 1 2814 0
10783 1 796 0
10783 1 1736 0
10731 1 1025 0
10678 1 1482 0
10678 1 1483 0
10625 1 2152 0
10783 1 2810 0
10547 1 2149 0
10494 1 2808 0
10468 1 2144 0
10389 1 2806 0
10257 1 1128 0
10205 1 38 0
10152 1 2801 0
10126 1 736 0
10152 1 2136 0
9994 1 2795 0
9915 1 2793 0
9915 1 1288 0
9863 1 1436 0
9810 1 2498 0
9652 1 7603 0
9626 1 2786 0
9626 1 2784 0
9573 1 587 0
9573 1 2783 0
9467 1 2780 0
9415 1 944 0
9415 1 305 0
9415 1 2779 0
9336 1 2775 0
9336 1 346 0
9309 1 683 0
9257 1 2772 0
9230 1 2129 0
9151 1 75 0
9073 1 2771 0
9046 1 175 0
8994 1 1136 0
8941 1 1283 0
8862 1 2127 0
8652 1 2767 0
8547 1 2764 0
8547 1 2763 0
8336 1 2093 0
8310 1 1284 0
8257 1 72 0
8231 1 264 0
8178 1 2754 0
8178 1 2756 0
8178 1 1285 0
8178 1 613 0
8126 1 304 0
8126 1 1282 0
8073 1 4721 0
7915 1 2752 0
7915 1 2750 0
7810 1 2746 0
7784 1 586 0
7784 1 2747 0
7784 1 2119 0
7757 1 1715 0
7731 1 1475 0
7679 1 734 0
7679 1 2744 0
7600 1 2108 0
7679 1 1923 0
7600 1 2743 0
7547 1 1465 0
7468 1 1720 0
7468 1 2742 0
7442 1 2117 0
7389 1 90 0
7231 1 2707 0
7179 1 1457 0
7179 1 2731 0
6995 1 2725 0
6890 1 2109 0
6811 1 2713 0
6732 1 155 0
6653 1 543 0
6626 1 2102 0
6679 1 231 0
6363 1 1708 0
6363 1 2700 0
6285 1 2687 0
6258 1 1413 0
6232 1 1129 0
6232 1 2695 0
6127 1 76 0
6074 1 1445 0
5785 1 2065 0
5732 1 2619 0
5732 1 2605 0
5653 1 1251 0
5574 1 2586 0
5574 1 1117 0
5574 1 300 0
5548 1 1248 0
5469 1 725 0
5443 1 578 0
5443 1 2559 0
5338 1 507 0
4785 1 1942 0
4706 1 1232 0
4680 1 42 0
4680 1 534 0
4680 1 994 0
4443 1 503 0
4075 1 2448 0
3891 1 846 0
578 1 2 0
29905 1 7348 0
14491 1 7425 0
7100 1 7557 0
4812 1 7589 0
33533 1368 2 0
36111 164 2 0
22304 244 2 0
18383 62 2 0
18173 2244 2 0
17963 148 2 0
13938 7403 2 0
13176 52 2 0
14596 264 2 0
12467 159 2 0
16490 66 2 0
13439 20 2 0
11046 60 2 0
11046 585 2 0
8284 97 2 0
5443 2006 2 0
4759 1421 2 0
4654 353 2 0
5417 42 2 0
16411 37 2 0
16411 51 2 0
14149 185 2 0
32034 38 2 0
14806 7603 2 0
5601 312 2 0
604 168 2 0
17857 354 2 0
10441 108 2 0
12467 9 2 0
31667 22 2 0
5338 91 2 0
10494 40 2 0
3760 250 2 0
105 271 2 0
52 119 2 0
394 10 2 0
19726 113 2 0
3129 54 2 0
38532 375 2 0
17989 177 2 0
13044 31 2 0
15885 47 2 0
10284 17 2 0
3681 23 2 0
5916 74 2 0
2761 4 2 0
34585 179 2 0
25090 165 2 0
16411 306 2 0
33191 8 2 0
31667 242 2 0
23591 412 2 0
22093 381 2 0
19884 561 2 0
14464 216 2 0
22172 107 2 0
9810 681 2 0
7205 79 2 0
12861 272 2 0
12913 39 2 0
5811 150 2 0
5022 181 2 0
4654 109 2 0
3970 503 2 0
16963 223 2 0
31641 2404 2 0
26590 24 2 0
31641 19 2 0
37400 7 2 0
34533 348 2 0
14543 11 2 0
5417 473 2 0
4102 1921 2 0
3681 99 2 0
11441 121 2 0
7047 15 2 0
31614 1380 2 0
27931 30 2 0
27089 73 2 0
25880 85 2 0
15385 189 2 0
15069 787 2 0
14280 133 2 0
6837 1709 2 0
10599 75 2 0
4680 658 2 0
2288 293 2 0
2209 768 2 0
3865 45 2 0
631 471 2 0
552 1632 2 0
35743 281 2 0
35033 269 2 0
34559 96 2 0
33507 2336 2 0
29800 87 2 0
29773 206 2 0
28063 330 2 0
16358 90 2 0
28378 241 2 0
15674 190 2 0
13518 1494 2 0
12598 7577 2 0
12125 798 2 0
11678 211 2 0
6679 140 2 0
5390 217 2 0
5154 182 2 0
5127 236 2 0
5443 777 2 0
4812 1098 2 0
16463 106 2 0
4154 237 2 0
3760 44 2 0
2919 1401 2 0
4496 1409 2 0
2682 769 2 0
2261 1209 2 0
1472 917 2 0
1130 710 2 0
42844 114 2 0
2603 2698 2 0
447 1127 2 0
38348 249 2 0
38084 1009 2 0
36506 1386 2 0
33349 173 2 0
33218 126 2 0
33060 43 2 0
31641 222 2 0
31720 647 2 0
36032 58 2 0
29826 5 2 0
28220 1156 2 0
24459 553 2 0
23355 170 2 0
22723 93 2 0
21909 145 2 0
18383 1523 2 0
17384 350 2 0
16989 89 2 0
16832 77 2 0
16411 1785 2 0
15648 166 2 0
14386 489 2 0
14359 25 2 0
14201 161 2 0
12809 1475 2 0
12598 83 2 0
12309 117 2 0
12256 146 2 0
12256 277 2 0
13360 70 2 0
11467 1487 2 0
11309 67 2 0
9731 175 2 0
9731 270 2 0
9573 587 2 0
9520 871 2 0
8941 389 2 0
7389 544 2 0
7179 2631 2 0
6784 672 2 0
6442 137 2 0
6048 424 2 0
5785 65 2 0
5732 1693 2 0
5627 475 2 0
5496 35 2 0
5443 449 2 0
5390 1998 2 0
5154 1977 2 0
5127 915 2 0
4943 63 2 0
4943 1957 2 0
4943 1635 2 0
4838 508 2 0
4812 2499 2 0
4812 2497 2 0
4759 299 2 0
4706 1225 2 0
4706 1232 2 0
4680 238 2 0
4654 2488 2 0
4654 1936 2 0
4601 382 2 0
4601 355 2 0
4522 1090 2 0
4496 1222 2 0
4470 21 2 0
4338 564 2 0
4338 2459 2 0
4286 774 2 0
4154 209 2 0
4128 1922 2 0
4023 504 2 0
3970 987 2 0
3891 2446 2 0
3681 986 2 0
3681 1603 2 0
2551 379 2 0
2446 446 2 0
1814 436 2 0
1367 512 2 0
16411 2 37 0
32034 2 38 0
526 2 168 0
2761 2 4 0
13439 2 20 0
5785 2 767 0
5785 2 23 0
5785 2 40 0
5785 2 91 0
5785 2 113 0
2261 2 54 0
10441 2 108 0
3681 2 469 0
5785 2 250 0
5785 2 271 0
5785 2 471 0
14307 2 185 0
13518 2 188 0
11099 2 31 0
2945 2 312 0
2261 2 74 0
5127 2 119 0
26537 2 8 0
22093 2 381 0
16963 2 223 0
14228 2 257 0
12992 2 47 0
14280 2 17 0
9626 2 9 0
5811 2 150 0
5127 2 7400 0
4864 2 263 0
5417 2 42 0
4654 2 109 0
14386 2 489 0
37373 2 145 0
22172 2 107 0
31667 2 22 0
5417 2 473 0
4812 2 99 0
36611 2 165 0
26616 2 24 0
26353 2 7 0
15727 2 189 0
15069 2 787 0
12730 2 264 0
13465 2 66 0
11704 2 562 0
9731 2 270 0
9520 2 871 0
11625 2 15 0
17174 2 137 0
10599 2 75 0
4654 2 353 0
12572 2 21 0
4680 2 658 0
3865 2 45 0
11441 2 121 0
552 2 10 0
32797 2 164 0
31614 2 1380 0
31614 2 2404 0
29326 2 1691 0
26669 2 14 0
26616 2 13 0
26616 2 139 0
26616 2 206 0
31641 2 19 0
20094 2 318 0
19884 2 561 0
16411 2 51 0
16358 2 90 0
16253 2 241 0
13518 2 1494 0
13412 2 77 0
12886 2 133 0
12151 2 70 0
11678 2 211 0
9810 2 681 0
7100 2 272 0
6995 2 862 0
6679 2 140 0
5390 2 217 0
5154 2 182 0
4812 2 251 0
4812 2 1098 0
16463 2 106 0
3970 2 503 0
4496 2 1409 0
2682 2 446 0
2682 2 769 0
2261 2 1209 0
1472 2 917 0
1130 2 710 0
552 2 1632 0
5443 2 2006 0
2603 2 2698 0
447 2 1127 0
34322 2 647 0
33218 2 126 0
33060 2 43 0
31667 2 242 0
29826 2 87 0
29826 2 5 0
29274 2 111 0
28220 2 1156 0
26669 2 16 0
26669 2 412 0
26669 2 5342 0
26616 2 95 0
26616 2 85 0
26616 2 3 0
23828 2 219 0
22723 2 93 0
21935 2 18 0
17384 2 350 0
17121 2 268 0
16989 2 89 0
16411 2 1785 0
15069 2 306 0
14359 2 25 0
14201 2 161 0
13149 2 52 0
12730 2 97 0
12624 2 83 0
12309 2 117 0
12256 2 146 0
11704 2 2839 0
11467 2 1487 0
11309 2 67 0
9731 2 175 0
9573 2 587 0
7863 2 1475 0
6837 2 1709 0
6784 2 672 0
6705 2 39 0
6048 2 424 0
5732 2 1693 0
5496 2 35 0
5443 2 449 0
5390 2 1998 0
5206 2 1929 0
5154 2 1977 0
5127 2 236 0
4969 2 777 0
4943 2 63 0
4943 2 1957 0
4943 2 1635 0
4943 2 915 0
4891 2 65 0
4838 2 508 0
4812 2 2499 0
4812 2 2497 0
4759 2 299 0
4759 2 1421 0
4706 2 1225 0
4706 2 1232 0
4654 2 2488 0
4654 2 1936 0
4601 2 382 0
4601 2 355 0
4601 2 238 0
4522 2 1090 0
4496 2 1222 0
4338 2 564 0
4338 2 2459 0
4286 2 774 0
4233 2 420 0
4154 2 237 0
4154 2 209 0
4128 2 1922 0
4102 2 532 0
4023 2 504 0
4023 2 7401 0
3970 2 987 0
3891 2 2446 0
3891 2 200 0
3760 2 44 0
3681 2 986 0
3681 2 148 0
3681 2 1603 0
2551 2 379 0
1814 2 436 0
1367 2 512 0
0 2 402 0
37373 2 11 0
5259 2 7508 0
37373 2 7552 0
17200 2 7500 0
17200 2 7482 0
15806 2 7583 0
15280 2 798 0
13439 2 7577 0
37373 2 7603 0
22198 971 3 0
21514 92 3 0
19489 7336 3 0
28748 5 3 0
21330 1545 3 0
24749 103 3 0
31509 207 3 0
24775 43 3 0
22277 6 3 0
25090 7380 3 0
25038 333 3 0
25012 287 3 0
23065 754 3 0
29405 26 3 0
25774 34 3 0
23328 525 3 0
23328 545 3 0
23302 56 3 0
23276 1849 3 0
25275 557 3 0
24196 208 3 0
23197 1558 3 0
23065 2346 3 0
29405 974 3 0
22960 262 3 0
22907 2001 3 0
22960 142 3 0
24301 815 3 0
31404 120 3 0
20647 492 3 0
22934 1175 3 0
23276 32 3 0
24854 259 3 0
20305 177 3 0
23328 172 3 0
19358 1347 3 0
17936 1338 3 0
30457 105 3 0
25090 891 3 0
26064 818 3 0
23644 890 3 0
23197 347 3 0
25275 93 3 0
22539 1362 3 0
22356 1547 3 0
21909 351 3 0
24670 42 3 0
21699 123 3 0
20568 113 3 0
21409 1056 3 0
22356 2280 3 0
21778 879 3 0
20252 36 3 0
29484 590 3 0
25722 3254 3 0
25801 291 3 0
25196 3260 3 0
23407 1174 3 0
23302 3198 3 0
23355 460 3 0
23276 3200 3 0
29063 30 3 0
23249 589 3 0
24459 115 3 0
23170 433 3 0
23118 81 3 0
22960 7509 3 0
22750 973 3 0
23328 1555 3 0
22565 2334 3 0
22513 3154 3 0
22487 7595 3 0
22671 244 3 0
22356 1361 3 0
22356 2331 3 0
23302 1061 3 0
22409 21 3 0
21935 1356 3 0
21988 509 3 0
21567 969 3 0
23065 197 3 0
22172 493 3 0
20778 124 3 0
21883 621 3 0
21935 1036 3 0
20568 1054 3 0
22225 1818 3 0
20857 90 3 0
22697 358 3 0
20094 1339 3 0
32850 396 3 0
20489 748 3 0
23197 24 3 0
19726 13 3 0
17936 170 3 0
33481 2336 3 0
29300 88 3 0
29142 163 3 0
29247 158 3 0
24775 1576 3 0
23986 2353 3 0
23644 3221 3 0
23381 1358 3 0
23302 136 3 0
23223 1367 3 0
24328 7512 3 0
23249 757 3 0
24722 49 3 0
22907 646 3 0
22644 190 3 0
22750 1839 3 0
22460 2328 3 0
22146 1360 3 0
22093 7377 3 0
21935 7431 3 0
21883 2321 3 0
22460 125 3 0
22119 174 3 0
21725 1548 3 0
22198 1837 3 0
29063 173 3 0
21593 1834 3 0
21541 107 3 0
21304 703 3 0
21278 1456 3 0
21225 7406 3 0
21225 1832 3 0
22539 242 3 0
21120 3105 3 0
22513 641 3 0
20910 320 3 0
22513 955 3 0
20673 885 3 0
22172 632 3 0
20226 2300 3 0
23170 702 3 0
20278 228 3 0
20068 752 3 0
20068 2291 3 0
19857 656 3 0
19779 877 3 0
19700 7 3 0
19437 1043 3 0
33007 2293 3 0
34875 58 3 0
31378 290 3 0
31378 87 3 0
30720 72 3 0
29326 650 3 0
29221 3328 3 0
29195 720 3 0
28800 1379 3 0
27905 219 3 0
27300 19 3 0
27063 309 3 0
25853 3275 3 0
25511 1336 3 0
25511 345 3 0
25511 336 3 0
25327 295 3 0
25301 154 3 0
25169 1375 3 0
25038 97 3 0
24301 435 3 0
23854 7390 3 0
23854 753 3 0
23828 12 3 0
23775 1853 3 0
23644 1184 3 0
23512 1064 3 0
23381 1560 3 0
23355 988 3 0
23328 7341 3 0
23328 203 3 0
23302 976 3 0
23302 1063 3 0
23328 289 3 0
23302 454 3 0
23276 7394 3 0
23276 3203 3 0
23249 1844 3 0
23144 2053 3 0
23092 1363 3 0
23065 3181 3 0
22960 288 3 0
22960 2263 3 0
